train_loss,train_accuracy,epoch,step,test_loss,test_acc
0.17110170423984528,0.9453125,1,59,,
0.22123360633850098,0.8671875,1,60,,
0.1630178987979889,0.9296875,1,61,,
0.198245108127594,0.9140625,1,62,,
0.13532677292823792,0.9375,1,63,,
0.12310298532247543,0.953125,1,64,,
0.32282930612564087,0.8515625,1,65,,
0.129071906208992,0.9375,1,66,,
0.17028462886810303,0.9375,1,67,,
0.23437908291816711,0.8828125,1,68,,
0.17696364223957062,0.9296875,1,69,,
0.17074623703956604,0.9296875,1,70,,
0.22789987921714783,0.90625,1,71,,
0.19936242699623108,0.9140625,1,72,,
0.1652747243642807,0.9375,1,73,,
0.22030144929885864,0.90625,2,74,,
0.14140625298023224,0.9453125,2,75,,
0.13825982809066772,0.9609375,2,76,,
0.1565743237733841,0.953125,2,77,,
0.21409595012664795,0.9140625,2,78,,
0.1271430104970932,0.9453125,2,79,,
0.13572269678115845,0.96875,2,80,,
0.11022049188613892,0.96875,2,81,,
0.1508411169052124,0.9765625,2,82,,
0.20720382034778595,0.9296875,2,83,,
0.0909833163022995,0.953125,2,84,,
0.20186597108840942,0.921875,2,85,,
0.10085072368383408,0.984375,2,86,,
0.23013810813426971,0.9375,2,87,,
0.14982987940311432,0.9375,2,88,,
0.102842316031456,0.9765625,2,89,,
0.19303977489471436,0.9375,2,90,,
0.16348187625408173,0.96875,2,91,,
0.11308259516954422,0.984375,2,92,,
0.13568206131458282,0.96875,2,93,,
0.13600583374500275,0.9609375,2,94,,
0.20883749425411224,0.9375,2,95,,
0.18277651071548462,0.953125,2,96,,
0.15830282866954803,0.921875,2,97,,
0.14318180084228516,0.953125,2,98,,
0.2051512598991394,0.9140625,2,99,,
0.17102158069610596,0.921875,2,100,,
0.0901893824338913,0.984375,2,101,,
0.16298748552799225,0.953125,2,102,,
0.12354232370853424,0.9609375,2,103,,
0.15183815360069275,0.96875,2,104,,
0.11602573841810226,0.953125,2,105,,
0.1892606019973755,0.953125,2,106,,
0.08450541645288467,0.984375,2,107,,
0.087701715528965,0.9609375,2,108,,
0.14294981956481934,0.9765625,2,109,,
0.09346345067024231,0.9609375,2,110,,
0.17362208664417267,0.9609375,3,111,,
0.09053605049848557,0.9765625,3,112,,
0.1334078013896942,0.9609375,3,113,,
0.13870780169963837,0.96875,3,114,,
0.11242759972810745,0.9765625,3,115,,
0.14849378168582916,0.9453125,3,116,,
0.09023449569940567,0.984375,3,117,,
0.08474691212177277,0.984375,3,118,,
0.09377045929431915,0.984375,3,119,,
0.0837211012840271,0.984375,3,120,,
0.10107207298278809,0.9609375,3,121,,
0.08300723135471344,0.9765625,3,122,,
0.1190536841750145,0.953125,3,123,,
0.11585414409637451,0.96875,3,124,,
0.14803814888000488,0.9453125,3,125,,
0.11966335773468018,0.953125,3,126,,
0.09550624340772629,0.9765625,3,127,,
0.12904226779937744,0.96875,3,128,,
0.08557289838790894,1.0,3,129,,
0.1145399808883667,0.96875,3,130,,
0.0814834013581276,0.984375,3,131,,
0.08643454313278198,0.9765625,3,132,,
0.10719354450702667,0.9765625,3,133,,
0.1565272957086563,0.953125,3,134,,
0.23121407628059387,0.9296875,3,135,,
0.06611350178718567,0.9921875,3,136,,
0.08766337484121323,0.9609375,3,137,,
0.11392955482006073,0.9609375,3,138,,
0.0931885689496994,0.9921875,3,139,,
0.16580428183078766,0.9609375,3,140,,
0.14597052335739136,0.9765625,3,141,,
0.11134940385818481,0.9765625,3,142,,
0.08886873722076416,0.9765625,3,143,,
0.10967850685119629,0.9765625,3,144,,
0.10347111523151398,0.9921875,3,145,,
0.08564332872629166,0.96875,3,146,,
0.0695115253329277,0.984375,3,147,,
0.07179748266935349,0.984375,4,148,,
0.13883674144744873,0.96875,4,149,,
0.06556862592697144,0.9921875,4,150,,
0.09318427741527557,0.9765625,4,151,,
0.06182125583291054,1.0,4,152,,
0.17836743593215942,0.96875,4,153,,
0.05812855437397957,0.9921875,4,154,,
0.04909418150782585,0.9765625,4,155,,
0.06845148652791977,1.0,4,156,,
0.06562992930412292,0.984375,4,157,,
0.08640585094690323,0.984375,4,158,,
0.08693467080593109,0.984375,4,159,,
0.11031977087259293,0.96875,4,160,,
0.06791055202484131,0.9765625,4,161,,
0.09067827463150024,0.96875,4,162,,
0.06583257019519806,0.984375,4,163,,
0.0672038123011589,0.984375,4,164,,
0.059278856962919235,0.984375,4,165,,
0.11450405418872833,0.96875,4,166,,
0.04516579210758209,0.984375,4,167,,
0.09603235870599747,0.9765625,4,168,,
0.056384459137916565,1.0,4,169,,
0.07707330584526062,0.984375,4,170,,
0.10877180099487305,0.9765625,4,171,,
0.06045788526535034,0.984375,4,172,,
0.056431643664836884,0.984375,4,173,,
0.048980869352817535,0.9921875,4,174,,
0.12257255613803864,0.953125,4,175,,
0.1742429882287979,0.96875,4,176,,
0.06518562883138657,0.9921875,4,177,,
0.06624682992696762,0.9765625,4,178,,
0.112134650349617,0.9765625,4,179,,
0.060393061488866806,0.984375,4,180,,
0.04373936727643013,1.0,4,181,,
0.0566771924495697,0.9921875,4,182,,
0.05447680503129959,0.9765625,4,183,,
0.07070938497781754,0.984375,4,184,,
,,4,185,0.06318823993206024,0.9864864945411682
