train_loss,train_accuracy,epoch,step,test_loss,test_acc
0.23675385117530823,0.8671875,2,76,,
0.2661149203777313,0.8828125,2,77,,
0.19860418140888214,0.90625,2,78,,
0.2236194908618927,0.890625,2,79,,
0.1399785429239273,0.9375,2,80,,
0.1662304401397705,0.890625,2,81,,
0.15527574717998505,0.9453125,2,82,,
0.17847272753715515,0.8984375,2,83,,
0.2701742649078369,0.8515625,2,84,,
0.14387477934360504,0.9296875,2,85,,
0.1929723620414734,0.8828125,2,86,,
0.1762252002954483,0.9140625,2,87,,
0.18373557925224304,0.9296875,2,88,,
0.12099594622850418,0.96875,2,89,,
0.14729692041873932,0.9375,2,90,,
0.12871108949184418,0.9375,2,91,,
0.15422672033309937,0.953125,2,92,,
0.2944194972515106,0.90625,2,93,,
0.24146996438503265,0.921875,2,94,,
0.10817914456129074,0.9609375,2,95,,
0.10025578737258911,0.953125,2,96,,
0.1438833326101303,0.9453125,2,97,,
0.21326380968093872,0.90625,2,98,,
0.1783764362335205,0.921875,2,99,,
0.22384388744831085,0.9140625,2,100,,
0.11269018054008484,0.9609375,2,101,,
0.14286257326602936,0.9375,2,102,,
0.10376878082752228,0.9765625,2,103,,
0.20782271027565002,0.9375,2,104,,
0.21395596861839294,0.90625,2,105,,
0.14840067923069,0.9453125,2,106,,
0.13595491647720337,0.953125,2,107,,
0.12616030871868134,0.9375,2,108,,
0.11802564561367035,0.9453125,2,109,,
0.14412251114845276,0.9609375,2,110,,
0.13235987722873688,0.9609375,3,111,,
0.11593878269195557,0.9609375,3,112,,
0.0992097333073616,0.9453125,3,113,,
0.14006385207176208,0.953125,3,114,,
0.10474861413240433,0.9609375,3,115,,
0.09654354304075241,0.9609375,3,116,,
0.14845380187034607,0.953125,3,117,,
0.17031636834144592,0.96875,3,118,,
0.18754909932613373,0.9453125,3,119,,
0.09798494726419449,0.96875,3,120,,
0.11034993082284927,0.9609375,3,121,,
0.14745360612869263,0.953125,3,122,,
0.13223545253276825,0.953125,3,123,,
0.12542830407619476,0.984375,3,124,,
0.12961331009864807,0.953125,3,125,,
0.12889301776885986,0.9609375,3,126,,
0.15565024316310883,0.96875,3,127,,
0.09934810549020767,0.96875,3,128,,
0.10081157088279724,0.984375,3,129,,
0.14678028225898743,0.9609375,3,130,,
0.09325122833251953,0.96875,3,131,,
0.19235122203826904,0.9375,3,132,,
0.19474196434020996,0.9453125,3,133,,
0.13886474072933197,0.9765625,3,134,,
0.12357524782419205,0.96875,3,135,,
0.10451489686965942,0.9765625,3,136,,
0.1322028636932373,0.9765625,3,137,,
0.10236527025699615,0.9765625,3,138,,
0.16534319519996643,0.96875,3,139,,
0.163243368268013,0.9609375,3,140,,
0.11387234181165695,0.9765625,3,141,,
0.09887369722127914,0.984375,3,142,,
0.08807752281427383,0.9765625,3,143,,
0.09528859704732895,0.9765625,3,144,,
0.1880342960357666,0.9609375,3,145,,
0.22717612981796265,0.9453125,3,146,,
0.09394193440675735,0.984375,3,147,,
0.11198974400758743,0.96875,4,148,,
0.10445913672447205,0.9921875,4,149,,
0.08781826496124268,0.9609375,4,150,,
0.10467221587896347,0.9609375,4,151,,
0.1729220300912857,0.9453125,4,152,,
0.05256100371479988,1.0,4,153,,
0.124183289706707,0.9609375,4,154,,
0.07894475758075714,0.984375,4,155,,
0.1576647013425827,0.96875,4,156,,
0.09324313700199127,0.984375,4,157,,
0.07602401822805405,0.96875,4,158,,
0.09026196599006653,0.9921875,4,159,,
0.08260998129844666,1.0,4,160,,
0.09769279509782791,0.9765625,4,161,,
0.10767383128404617,0.96875,4,162,,
0.11817973107099533,0.9921875,4,163,,
0.13188552856445312,0.9765625,4,164,,
0.1535824090242386,0.9765625,4,165,,
0.07929190248250961,0.984375,4,166,,
0.11557433009147644,0.9765625,4,167,,
0.10374129563570023,0.984375,4,168,,
0.11760939657688141,0.9609375,4,169,,
0.06804977357387543,0.984375,4,170,,
0.12147302180528641,0.9765625,4,171,,
0.12585410475730896,0.9765625,4,172,,
0.10481719672679901,0.96875,4,173,,
0.079921193420887,0.9765625,4,174,,
0.13376379013061523,0.96875,4,175,,
0.0964079424738884,0.9765625,4,176,,
0.07435793429613113,0.984375,4,177,,
0.09182380139827728,0.9765625,4,178,,
0.0894835963845253,0.984375,4,179,,
0.07143668830394745,0.9921875,4,180,,
0.08104656636714935,0.984375,4,181,,
0.11293689906597137,0.9765625,4,182,,
0.14323657751083374,0.9609375,4,183,,
0.06535179913043976,0.9921875,4,184,,
,,4,185,0.08746550232172012,0.9835304021835327
