train_loss,train_accuracy,epoch,step,test_loss,test_acc
0.28424355387687683,0.8515625,2,93,,
0.2961229681968689,0.8125,2,94,,
0.29010075330734253,0.8671875,2,95,,
0.2337670922279358,0.921875,2,96,,
0.26322686672210693,0.875,2,97,,
0.24282591044902802,0.8828125,2,98,,
0.19977441430091858,0.9375,2,99,,
0.2446761131286621,0.8828125,2,100,,
0.18237093091011047,0.90625,2,101,,
0.20439854264259338,0.8984375,2,102,,
0.1912710964679718,0.890625,2,103,,
0.2259557545185089,0.8515625,2,104,,
0.23577570915222168,0.890625,2,105,,
0.31303682923316956,0.8828125,2,106,,
0.2773100435733795,0.8671875,2,107,,
0.19808195531368256,0.8984375,2,108,,
0.26567238569259644,0.84375,2,109,,
0.23523831367492676,0.8984375,2,110,,
0.1958790272474289,0.921875,3,111,,
0.1665424406528473,0.890625,3,112,,
0.2376324087381363,0.8828125,3,113,,
0.29861360788345337,0.859375,3,114,,
0.21328653395175934,0.890625,3,115,,
0.15975956618785858,0.9453125,3,116,,
0.1821199655532837,0.8984375,3,117,,
0.19425387680530548,0.921875,3,118,,
0.17976722121238708,0.9296875,3,119,,
0.2280094474554062,0.90625,3,120,,
0.1405879706144333,0.9453125,3,121,,
0.2717321515083313,0.875,3,122,,
0.28047579526901245,0.8984375,3,123,,
0.16992367804050446,0.9140625,3,124,,
0.1707283854484558,0.90625,3,125,,
0.1721482276916504,0.921875,3,126,,
0.14677782356739044,0.9375,3,127,,
0.3280225098133087,0.859375,3,128,,
0.13075079023838043,0.9609375,3,129,,
0.1613919585943222,0.9296875,3,130,,
0.14946827292442322,0.9296875,3,131,,
0.23904241621494293,0.921875,3,132,,
0.18106785416603088,0.921875,3,133,,
0.19590267539024353,0.921875,3,134,,
0.16116352379322052,0.90625,3,135,,
0.16463185846805573,0.953125,3,136,,
0.2416152060031891,0.9375,3,137,,
0.1840229034423828,0.921875,3,138,,
0.1541479080915451,0.9453125,3,139,,
0.11848263442516327,0.953125,3,140,,
0.19891446828842163,0.9453125,3,141,,
0.21000902354717255,0.9453125,3,142,,
0.12271931767463684,0.953125,3,143,,
0.1383545845746994,0.9609375,3,144,,
0.16935089230537415,0.9375,3,145,,
0.16813094913959503,0.90625,3,146,,
0.16592207551002502,0.9375,3,147,,
0.2376822680234909,0.90625,4,148,,
0.2393413484096527,0.9375,4,149,,
0.12138094007968903,0.9609375,4,150,,
0.1374482661485672,0.9765625,4,151,,
0.13128575682640076,0.9609375,4,152,,
0.10790473967790604,0.984375,4,153,,
0.17020127177238464,0.9453125,4,154,,
0.13165220618247986,0.96875,4,155,,
0.16626110672950745,0.953125,4,156,,
0.19835825264453888,0.921875,4,157,,
0.15780101716518402,0.96875,4,158,,
0.15527069568634033,0.9453125,4,159,,
0.13068737089633942,0.9609375,4,160,,
0.1683216094970703,0.9609375,4,161,,
0.15920688211917877,0.9375,4,162,,
0.14896360039710999,0.96875,4,163,,
0.10722169280052185,0.953125,4,164,,
0.19978784024715424,0.9453125,4,165,,
0.13835135102272034,0.9609375,4,166,,
0.15739895403385162,0.9765625,4,167,,
0.15518739819526672,0.953125,4,168,,
0.13860058784484863,0.984375,4,169,,
0.1360797882080078,0.9609375,4,170,,
0.13648223876953125,0.9453125,4,171,,
0.14211663603782654,0.953125,4,172,,
0.14192837476730347,0.9609375,4,173,,
0.15181215107440948,0.9609375,4,174,,
0.10357160866260529,0.9609375,4,175,,
0.12499728053808212,0.9609375,4,176,,
0.11921552568674088,0.9765625,4,177,,
0.17109254002571106,0.96875,4,178,,
0.16560281813144684,0.9609375,4,179,,
0.13203813135623932,0.9609375,4,180,,
0.152241051197052,0.96875,4,181,,
0.18001045286655426,0.9609375,4,182,,
0.12119364738464355,0.9765625,4,183,,
0.1472330391407013,0.96875,4,184,,
,,4,185,0.1313464492559433,0.9670608043670654
