train_loss,train_accuracy,epoch,step,test_loss,test_acc
0.4681526720523834,0.859375,2,85,,
0.4723275303840637,0.84375,2,86,,
0.4913860857486725,0.8359375,2,87,,
0.46038544178009033,0.859375,2,88,,
0.45604580640792847,0.8671875,2,89,,
0.4805101454257965,0.8359375,2,90,,
0.4512198269367218,0.8671875,2,91,,
0.43214255571365356,0.8828125,2,92,,
0.4538155794143677,0.859375,2,93,,
0.41581350564956665,0.8984375,2,94,,
0.38581669330596924,0.9296875,2,95,,
0.4523685574531555,0.859375,2,96,,
0.4406026303768158,0.8671875,2,97,,
0.44487300515174866,0.859375,2,98,,
0.46609124541282654,0.84375,2,99,,
0.4637523293495178,0.8359375,2,100,,
0.42110124230384827,0.8828125,2,101,,
0.43671154975891113,0.859375,2,102,,
0.4118287265300751,0.8828125,2,103,,
0.4425201714038849,0.859375,2,104,,
0.40541866421699524,0.890625,2,105,,
0.4986667335033417,0.796875,2,106,,
0.41782325506210327,0.8671875,2,107,,
0.45171672105789185,0.84375,2,108,,
0.42320960760116577,0.8671875,2,109,,
0.44461342692375183,0.84375,2,110,,
0.41035324335098267,0.875,3,111,,
0.44587793946266174,0.84375,3,112,,
0.4116188883781433,0.875,3,113,,
0.4010164141654968,0.8828125,3,114,,
0.3583590090274811,0.9140625,3,115,,
0.41734009981155396,0.8671875,3,116,,
0.3941831886768341,0.8828125,3,117,,
0.4533114731311798,0.8359375,3,118,,
0.3995652496814728,0.875,3,119,,
0.4104622006416321,0.8671875,3,120,,
0.3898968994617462,0.8828125,3,121,,
0.36882877349853516,0.890625,3,122,,
0.44089603424072266,0.8359375,3,123,,
0.40521112084388733,0.8671875,3,124,,
0.3320809006690979,0.921875,3,125,,
0.4082382619380951,0.859375,3,126,,
0.37325340509414673,0.890625,3,127,,
0.4375946521759033,0.8359375,3,128,,
0.46169209480285645,0.828125,3,129,,
0.36142516136169434,0.8984375,3,130,,
0.38793161511421204,0.875,3,131,,
0.3952198326587677,0.875,3,132,,
0.4124988317489624,0.859375,3,133,,
0.4655848741531372,0.8203125,3,134,,
0.4512982964515686,0.8203125,3,135,,
0.3633163571357727,0.890625,3,136,,
0.43994784355163574,0.8359375,3,137,,
0.38733217120170593,0.875,3,138,,
0.43726956844329834,0.8359375,3,139,,
0.40067729353904724,0.859375,3,140,,
0.3854070007801056,0.875,3,141,,
0.37502434849739075,0.8828125,3,142,,
0.37346935272216797,0.8828125,3,143,,
0.39745205640792847,0.859375,3,144,,
0.5191341042518616,0.78125,3,145,,
0.3693174421787262,0.8828125,3,146,,
0.3920552134513855,0.8671875,3,147,,
0.3221944570541382,0.9140625,4,148,,
0.3462505340576172,0.890625,4,149,,
0.4134279191493988,0.8515625,4,150,,
0.43004685640335083,0.8359375,4,151,,
0.3537043333053589,0.890625,4,152,,
0.46629810333251953,0.8125,4,153,,
0.39489269256591797,0.8515625,4,154,,
0.3742325007915497,0.875,4,155,,
0.40611594915390015,0.8515625,4,156,,
0.4500885307788849,0.828125,4,157,,
0.4142893850803375,0.8515625,4,158,,
0.3385321795940399,0.8984375,4,159,,
0.39721840620040894,0.859375,4,160,,
0.32311785221099854,0.90625,4,161,,
0.4083893895149231,0.8515625,4,162,,
0.3568606376647949,0.8828125,4,163,,
0.47279274463653564,0.8125,4,164,,
0.468022882938385,0.8125,4,165,,
0.4032539427280426,0.8515625,4,166,,
0.3807535469532013,0.8671875,4,167,,
0.43685007095336914,0.828125,4,168,,
0.3532679080963135,0.8828125,4,169,,
0.3683362305164337,0.875,4,170,,
0.4219244420528412,0.84375,4,171,,
0.4241267740726471,0.8359375,4,172,,
0.3260713219642639,0.8984375,4,173,,
0.34243452548980713,0.8828125,4,174,,
0.3753405809402466,0.8671875,4,175,,
0.3759433329105377,0.8671875,4,176,,
0.2859063446521759,0.921875,4,177,,
0.4366452097892761,0.828125,4,178,,
0.2966510057449341,0.9140625,4,179,,
0.29026681184768677,0.921875,4,180,,
0.3842938244342804,0.859375,4,181,,
0.38565415143966675,0.859375,4,182,,
0.37777888774871826,0.8671875,4,183,,
0.38817718625068665,0.859375,4,184,,
,,4,185,0.37281981110572815,0.8650760054588318
